siteid,sitename,damname,county,twd97lon,twd97lat,twd97tm2x,twd97tm2y,sampledate,windowstart,windowend,Chl_a,label,B11,B2,B2_B3,B3,B3_B2,B3_B4,B4,B5,B5_B4,B8,CI,FAI,NDCI,NDRE,NDVI,NDWI
2188,鳳山水庫四,鳳山水庫,高雄市,120.389622,22.535145,187215.71,2492938.06,2022-12-02,2022-11-29,2022-12-05,42.9,1,0.0206,0.0626,0.9705427,0.0645,1.0303514,1.426991,0.0452,0.0541,1.1969026,0.0406,0.1969026,7.62E-06,0.08962737,-0.14255542,-0.053613048,0.22740243
2129,東湧水庫,東湧水庫,連江縣,120.492468,26.369573,199351.77,2917587.75,2023-03-16,2023-03-13,2023-03-19,42.4,1,0.0582,0.0237,0.6457766,0.0367,1.5485231,1.6096491,0.0228,0.0381,1.6710526,0.0265,0.67105263,-0.002930477,0.25123152,-0.17956658,0.0750507,0.1613924
2147,鯉魚潭水庫一,鯉魚潭水庫,苗栗縣,120.7964781,24.3401739,229348.12,2692712.37,2023-09-12,2023-09-09,2023-09-15,41.9,1,0.0107,0.03145,0.8604852,0.03655,1.1621728,1.6813222,0.02175,0.0242,1.1131202,0.011150001,0.11312018,-0.008530317,0.05341987,-0.3692997,-0.32230508,0.53254807
2186,鳳山水庫二,鳳山水庫,高雄市,120.390094,22.538978,187266,2493362.29,2021-08-27,2021-08-24,2021-08-30,41.2,1,0.0144,0.0661,0.87549675,0.0755,1.1422087,1.4033456,0.0538,0.0668,1.2416356,0.0203,0.24163562,-0.026120318,0.10779433,-0.5338691,-0.45209175,0.57620037
2128,坂里水庫,坂里水庫,連江縣,119.974083,26.221824,347332.23,2901485.86,2021-01-19,2021-01-16,2021-01-22,40.2,1,0.0625,0.0645,0.8376623,0.077,1.1937985,1.179173,0.0653,0.069,1.0566615,0.0543,0.05666149,-0.010475559,0.027550228,-0.119221404,-0.091973275,0.17288652
2107,田浦水庫,田浦水庫,金門縣,118.454703,24.474092,194725.21,2707638.08,2024-10-29,2024-10-26,2024-11-01,39.3,1,0.0212,0.0412,0.73967683,0.0557,1.3519417,1.3959899,0.0399,0.0597,1.4962406,0.0421,0.4962406,0.00570254,0.19879517,-0.17288801,0.026829267,0.13905929
2186,鳳山水庫二,鳳山水庫,高雄市,120.390094,22.538978,187266,2493362.29,2025-12-02,2025-11-29,2025-12-05,39.1,1,0.02045,0.0668,0.8755171,0.076299995,1.1421938,1.5279081,0.04995,0.05815,1.1644051,0.045,0.16440517,5.75E-04,0.07593267,-0.12744911,-0.052016728,0.2580116
2187,鳳山水庫三,鳳山水庫,高雄市,120.3884831,22.5386719,187100.15,2493329.06,2020-01-08,2020-01-05,2020-01-11,38.9,1,0.0164,0.047799997,0.8786394,0.0542,1.1393566,1.3940644,0.039049998,0.048,1.2323495,0.03525,0.23234953,2.64E-04,0.104045145,-0.15356582,-0.053496152,0.2138701
2186,鳳山水庫二,鳳山水庫,高雄市,120.390094,22.538978,187266,2493362.29,2019-03-13,2019-03-10,2019-03-16,38.8,1,0.0179,0.0666,0.94334275,0.0706,1.06006,1.3708738,0.0515,0.0519,1.007767,0.0442,0.007766977,-0.001006667,0.003868465,-0.08012487,-0.07628005,0.22996518
2182,澄清湖水庫二,澄清湖水庫,高雄市,120.3524722,22.6603611,183454.53,2506819.59,2021-05-17,2021-05-14,2021-05-20,38.7,1,0.041550003,0.06205,0.71361953,0.086950004,1.4013338,1.5175726,0.0573,0.08035,1.4023037,0.039800003,0.40230376,-0.014549999,0.1674642,-0.33759844,-0.18034339,0.37208664
2208,金湖水庫,金湖水庫,金門縣,118.4583703,24.4344722,195079.78,2703248.45,2024-01-18,2024-01-15,2024-01-21,38.4,1,0.1742,0.0633,0.6828479,0.0927,1.464455,1.0931604,0.0848,0.1298,1.5306605,0.0736,0.5306605,-0.027944759,0.2096925,-0.27630287,-0.070707045,0.11485265
2129,東湧水庫,東湧水庫,連江縣,120.492468,26.369573,199351.77,2917587.75,2021-05-18,2021-05-15,2021-05-21,38.2,1,0.1326,0.0475,0.53916,0.0881,1.8547369,1.4537953,0.0606,0.1155,1.9059407,0.0514,0.9059406,-0.022685716,0.31175467,-0.38406235,-0.08214288,0.26308244
2148,鯉魚潭水庫二,鯉魚潭水庫,苗栗縣,120.790088,24.341121,228699.87,2692818.24,2023-09-12,2023-09-09,2023-09-15,37.7,1,0.0123,0.0394,0.87171805,0.0452,1.1472635,1.6030588,0.0282,0.030299999,1.0748856,0.0161,0.07488555,-0.009121904,0.03589744,-0.30598444,-0.27312663,0.47473472
2114,金沙水庫,金沙水庫,金門縣,118.403069,24.491178,189499.3,2709552.11,2023-10-24,2023-10-21,2023-10-27,37.4,1,0.0127,0.0137,0.47902098,0.0286,2.0875912,2.150376,0.0133,0.0359,2.6992483,5.00E-04,1.6992482,-0.012687619,0.4593496,-0.97252744,-0.92753625,0.9656357
2152,明德水庫三,明德水庫,苗栗縣,120.884761,24.580426,238328.59,2719310.99,2024-07-09,2024-07-06,2024-07-12,16.4,1,0.01675,0.0041,0.13324076,0.0306,9.192336,4.573661,0.0067,0.021049999,3.1404018,0,2.1404018,-0.008582382,0.51692796,-1,-1,1
2184,澄清湖水庫四,澄清湖水庫,高雄市,120.3505,22.6639722,183253.59,2507220.35,2021-03-02,2021-02-27,2021-03-05,36.8,1,0.0144,0.060000002,0.87846005,0.0683,1.1383638,1.5144057,0.0451,0.047650002,1.0564624,0.02595,0.056462403,-0.013399841,0.027423956,-0.2948661,-0.26960918,0.44939858
2177,鏡面水庫二,鏡面水庫,臺南市,120.4884629,23.058074,197583.15,2550805.52,2021-01-13,2021-01-10,2021-01-16,36.4,1,0.0226,0.02735,0.70869166,0.0391,1.4189625,1.7153858,0.022799999,0.026050001,1.1625516,0.019749999,0.16255164,-0.003012539,0.07258739,-0.13632885,-0.06395068,0.32089466
2105,太湖水庫,太湖水庫,金門縣,118.426867,24.440039,191887.89,2703877.87,2023-10-24,2023-10-21,2023-10-27,35.3,1,0.003,0.0168,0.42639592,0.0394,2.3452382,2.8345325,0.0139,0.0376,2.705036,0,1.705036,-0.011858412,0.46019417,-1,-1,1
2187,鳳山水庫三,鳳山水庫,高雄市,120.388483,22.538672,187100.15,2493329.09,2022-01-10,2022-01-07,2022-01-13,35.3,1,0.01525,0.0528,0.80813384,0.065249994,1.2378681,1.5194231,0.042999998,0.0472,1.0976804,0.02975,0.097680405,-0.008052381,0.046564505,-0.22603337,-0.18209922,0.37369454
2202,大埔水庫,大埔水庫,新竹縣,120.983752,24.675913,248355.66,2729882,2022-11-08,2022-11-05,2022-11-11,34.9,1,0.0098,0.024950001,0.63005054,0.0396,1.5871806,1.6638654,0.0238,0.030749999,1.2920167,0.012949999,0.29201677,-0.008227779,0.1273877,-0.4074309,-0.29535562,0.5072029
2151,明德水庫二,明德水庫,苗栗縣,120.889114,24.587098,238770.06,2720049.59,2024-07-09,2024-07-06,2024-07-12,18.1,1,0.0148,0.00455,0.15235156,0.02985,6.576066,4.120476,0.00725,0.0199,2.7490478,0,1.7490475,-0.008664127,0.4659621,-1,-1,1
2186,鳳山水庫二,鳳山水庫,高雄市,120.390094,22.538978,187266,2493362.29,2019-12-11,2019-12-08,2019-12-14,34.3,1,0.01955,0.06095,0.81654537,0.07455,1.2253952,1.2964315,0.0575,0.05875,1.0198758,0.041649997,0.01987587,-0.009529365,0.009815996,-0.17700464,-0.17315248,0.28483015
2181,澄清湖水庫一,澄清湖水庫,高雄市,120.3545556,22.6544722,183665.82,2506166.57,2022-03-09,2022-03-06,2022-03-12,34.1,1,0.013250001,0.0526,0.7897898,0.0666,1.2661781,1.9762788,0.033699997,0.02645,0.78482497,0.01035,-0.215175,-0.019519683,-0.1206269,-0.43739474,-0.53008175,0.7309949
2150,明德水庫一,明德水庫,苗栗縣,120.903893,24.590889,240267.09,2720468.34,2024-07-09,2024-07-06,2024-07-12,22.3,1,0.00925,0.0104,0.34496492,0.03015,2.9035187,2.1393418,0.0141,0.026050001,1.8484299,0,0.84843004,-0.013191586,0.2976997,-1,-1,1
2149,鯉魚潭水庫三,鯉魚潭水庫,苗栗縣,120.784793,24.341563,228162.65,2692868.02,2023-11-09,2023-11-06,2023-11-12,33.7,1,0.00695,0.0247,0.6423125,0.03845,1.5569596,2.2886906,0.0168,0.01805,1.0744048,0.00675,0.074404806,-0.008205079,0.03553251,-0.45546877,-0.42680946,0.70135134
2150,明德水庫一,明德水庫,苗栗縣,120.903893,24.590889,240267.09,2720468.34,2023-07-17,2023-07-14,2023-07-20,12.1,1,0.015,0.0168,0.6268657,0.0268,1.5952381,1.985185,0.0135,0.0189,1.4,0,0.39999992,-0.013780952,0.16666664,-1,-1,1
2110,蓮湖水庫,蓮湖水庫,金門縣,118.249983,24.450114,173958.4,2705079.46,2024-01-19,2024-01-16,2024-01-22,33.3,1,0.0451,0.022,0.71428573,0.0308,1.4,1.1666666,0.0264,0.028,1.0606061,0.0195,0.0606061,-0.010402539,0.029411783,-0.17894737,-0.15032679,0.22465208
2208,金湖水庫,金湖水庫,金門縣,118.4583703,24.4344722,195079.78,2703248.45,2021-05-27,2021-05-24,2021-05-30,32.7,1,0.1306,0.0471,0.64081633,0.0735,1.5605096,1.1360123,0.0647,0.1093,1.6893355,0.054,0.6893354,-0.023043174,0.25632185,-0.33864054,-0.090143204,0.15294117
2151,明德水庫二,明德水庫,苗栗縣,120.889114,24.587098,238770.06,2720049.59,2019-12-11,2019-12-08,2019-12-14,23.9,1,0.01135,0.0192,0.730063,0.0263,1.369856,1.669838,0.015749998,0.01945,1.2350641,0.0166,0.23506412,0.001674127,0.10480513,-0.07877356,0.026268026,0.22610724
2186,鳳山水庫二,鳳山水庫,高雄市,120.390094,22.538978,187266,2493362.29,2022-01-10,2022-01-07,2022-01-13,31.7,1,0.01435,0.05985,0.8966296,0.0668,1.1152878,1.3737059,0.04865,0.0545,1.1227553,0.032700002,0.12275532,-0.009434919,0.057781048,-0.24943095,-0.19503105,0.34233102
2184,澄清湖水庫四,澄清湖水庫,高雄市,120.3505,22.6639722,183253.59,2507220.35,2025-02-26,2025-02-23,2025-03-01,31.7,1,0.0083,0.0838,0.9148472,0.0916,1.0930787,1.7683398,0.0518,0.0406,0.7837838,0.0118,-0.2162162,-0.031852383,-0.12121211,-0.5496183,-0.6289308,0.77176017
2147,鯉魚潭水庫一,鯉魚潭水庫,苗栗縣,120.7964781,24.3401739,229348.12,2692712.37,2023-11-09,2023-11-06,2023-11-12,31.6,1,0.0045,0.021200001,0.6252699,0.0339,1.5994031,2.2905407,0.0148,0.0169,1.141892,0.00425,0.1418919,-0.008620793,0.066097364,-0.598456,-0.55407345,0.77738357
2109,西湖水庫,西湖水庫,金門縣,118.231387,24.435038,172063.67,2703419.98,2024-10-30,2024-10-27,2024-11-02,31.1,1,0.0142,0.0374,0.6181818,0.0605,1.617647,1.6530054,0.0366,0.0753,2.057377,0.0354,1.057377,0.002995554,0.3458445,-0.3604336,-0.01666669,0.26173097
2077,阿公店水庫三,阿公店水庫,高雄市,120.348695,22.820036,183144.05,2524502.81,2021-08-30,2021-08-27,2021-09-02,30.6,1,0.0382,0.116,0.78697413,0.1474,1.2706897,1.2929825,0.114,0.1217,1.0675439,0.0876,0.06754383,-0.01220254,0.03266863,-0.16292402,-0.13095237,0.2544681
2152,明德水庫三,明德水庫,苗栗縣,120.884761,24.580426,238328.59,2719310.99,2021-10-05,2021-10-02,2021-10-08,9.8,0,0.0178,0.0293,0.71990174,0.0407,1.3890785,1.6887966,0.0241,0.0292,1.2116183,0.0322,0.21161829,0.009280001,0.09568481,0.048859943,0.14387213,0.11659806
2176,鏡面水庫一,鏡面水庫,臺南市,120.4882962,23.0583472,197566.17,2550835.83,2021-01-13,2021-01-10,2021-01-16,30,1,0.02795,0.0308,0.65414214,0.0471,1.5297318,1.7316678,0.027199998,0.03035,1.1153202,0.021,0.115320146,-0.006340476,0.054283246,-0.18265976,-0.1295862,0.38393605
2076,阿公店水庫二,阿公店水庫,高雄市,120.352736,22.811868,183554.9,2523596.5,2024-03-15,2024-03-12,2024-03-18,30,1,0.0136,0.0662,0.79759043,0.083,1.2537763,1.6733869,0.0496,0.0546,1.1008065,0.0242,0.10080643,-0.018657144,0.047984634,-0.3857868,-0.34417346,0.54850745
2077,阿公店水庫三,阿公店水庫,高雄市,120.348695,22.820036,183144.05,2524502.81,2023-11-07,2023-11-04,2023-11-10,29.8,1,0.01135,0.02825,0.8090196,0.03495,1.237731,1.7608706,0.01985,0.02305,1.1613328,0.01105,0.16133294,-0.007207938,0.074641146,-0.35212302,-0.2849834,0.51973456
2077,阿公店水庫三,阿公店水庫,高雄市,120.348695,22.820036,183144.05,2524502.81,2022-01-11,2022-01-08,2022-01-14,29.6,1,0.019250002,0.0491,0.8480185,0.0579,1.1792203,1.5884652,0.03645,0.038900003,1.0672625,0.03925,0.067262545,0.006021588,0.032269266,0.004683281,0.03695425,0.19197571
2149,鯉魚潭水庫三,鯉魚潭水庫,苗栗縣,120.784793,24.341563,228162.65,2692868.02,2023-09-12,2023-09-09,2023-09-15,29.5,1,0.0155,0.0462,0.8988327,0.0514,1.1126375,1.6090828,0.03195,0.03425,1.072134,0.023699999,0.07213403,-0.00516889,0.03478713,-0.18211085,-0.14826885,0.3688804
2152,明德水庫三,明德水庫,苗栗縣,120.884761,24.580426,238328.59,2719310.99,2023-11-07,2023-11-04,2023-11-10,24.9,1,0.0108,0.01845,0.73321474,0.025150001,1.365788,2.2463102,0.0112,0.013350001,1.1917431,0.0135,0.19174314,0.002374921,0.08747135,0.005376352,0.09279807,0.3017643
2194,東衛水庫,東衛水庫,澎湖縣,119.597683,23.567763,311011.37,2607282.71,2021-02-23,2021-02-20,2021-02-26,29.1,1,0.0123,0.0296,0.3690773,0.0802,2.7094595,2.4229608,0.0331,0.0592,1.7885195,0.016,0.78851956,-0.013204128,0.28277355,-0.5744681,-0.34826884,0.66735965
2129,東湧水庫,東湧水庫,連江縣,120.492468,26.369573,199351.77,2917587.75,2023-10-16,2023-10-13,2023-10-19,28.9,1,0.0973,0.037,0.46019903,0.0804,2.172973,1.5920792,0.0505,0.1019,2.0178216,0.0638,1.0178217,0.004534284,0.33727032,-0.2299336,0.11636043,0.11511788
2152,明德水庫三,明德水庫,苗栗縣,120.884761,24.580426,238328.59,2719310.99,2019-12-11,2019-12-08,2019-12-14,21.6,1,0.0154,0.0211,0.7582108,0.02785,1.3203158,1.5688095,0.017749999,0.02115,1.1911905,0.0192,0.19119053,0.001890159,0.08713077,-0.04825679,0.03904499,0.18394858
2187,鳳山水庫三,鳳山水庫,高雄市,120.388483,22.538672,187100.15,2493329.09,2019-03-13,2019-03-10,2019-03-16,28.6,1,0.0163,0.0642,0.9596412,0.0669,1.0420561,1.408421,0.0475,0.0526,1.1073685,0.0378,0.10736844,-0.003856191,0.05094906,-0.16371682,-0.113716304,0.27793697
2152,明德水庫三,明德水庫,苗栗縣,120.884761,24.580426,238328.59,2719310.99,2022-09-20,2022-09-17,2022-09-23,22.3,1,0.01375,0.0109,0.5233559,0.020399999,2.0305614,1.8832793,0.0111,0.013,1.1861827,0.00085,0.18618271,-0.009652381,0.08480394,-0.8794326,-0.86821705,0.92376685
2183,澄清湖水庫三,澄清湖水庫,高雄市,120.3478056,22.6618056,182975.64,2506981.64,2022-03-09,2022-03-06,2022-03-12,28.3,1,0.0108,0.0362,0.82460135,0.0439,1.2127072,2.0230415,0.0217,0.0182,0.86666673,0.0104,-0.13333328,-0.009202222,-0.071428545,-0.29078016,-0.3548387,0.61694294
2194,東衛水庫,東衛水庫,澎湖縣,119.597683,23.567763,311011.37,2607282.71,2024-08-19,2024-08-16,2024-08-22,28.2,1,0.0095,0,0,0.0151,15100,4.4411764,0.0034,0.0071,2.0882354,0,1.0882353,-0.00454254,0.35238096,-1,-1,1
2185,鳳山水庫一,鳳山水庫,高雄市,120.39236,22.540565,187499.7869,2493537.054,2021-07-12,2021-07-09,2021-07-15,27.9,1,0.0456,0.0767,0.75122434,0.1021,1.3311603,1.4360057,0.0711,0.0883,1.2419128,0.0361,0.24191281,-0.030223807,0.10790465,-0.41961414,-0.32649252,0.47756875
2188,鳳山水庫四,鳳山水庫,高雄市,120.389622,22.535145,187215.71,2492938.06,2021-02-02,2021-01-30,2021-02-05,27.9,1,0.0185,0.0527,0.91601044,0.0581,1.0916907,1.400359,0.0422,0.0448,1.0616114,0.0365,0.061611358,-0.001260952,0.02988505,-0.096129835,-0.07242694,0.22174843
2110,蓮湖水庫,蓮湖水庫,金門縣,118.249983,24.450114,173958.4,2705079.46,2021-05-28,2021-05-25,2021-05-31,27.6,1,0.1104,0.0647,0.7245241,0.0893,1.3802164,1.2577465,0.071,0.0919,1.2943661,0.0528,0.29436612,-0.025579685,0.12829955,-0.27021423,-0.14701132,0.25686136
2148,鯉魚潭水庫二,鯉魚潭水庫,苗栗縣,120.790088,24.341121,228699.87,2692818.24,2024-07-09,2024-07-06,2024-07-12,27.6,1,0.0394,0.0548,0.720658,0.076000005,1.3900282,1.4663805,0.0519,0.0504,0.9692447,0,-0.03075529,-0.049558733,-0.01607617,-1,-1,1
2141,霧社水庫二,霧社水庫,南投縣,121.136145,23.992772,263852.4,2654229.36,2025-06-13,2025-06-10,2025-06-16,27.6,1,0.0409,0.1116,0.87598115,0.1274,1.141577,1.5612744,0.0816,0.0714,0.875,0.0314,-0.12500001,-0.042576827,-0.06666667,-0.38910508,-0.4442478,0.60453403
2149,鯉魚潭水庫三,鯉魚潭水庫,苗栗縣,120.784793,24.341563,228162.65,2692868.02,2019-06-18,2019-06-15,2019-06-21,27.3,1,0.03075,0.0463,0.78598917,0.0589,1.2736967,1.3003304,0.0453,0.05155,1.1381199,0.0236,0.13811997,-0.018974762,0.06456058,-0.37505412,-0.31875527,0.43069077
2128,坂里水庫,坂里水庫,連江縣,119.974083,26.221824,347332.23,2901485.86,2024-01-18,2024-01-15,2024-01-21,27.1,1,0.0568,0.0447,0.8339552,0.0536,1.1991051,1.2293577,0.0436,0.0686,1.5733944,0.0302,0.5733945,-0.01587238,0.2228164,-0.38866395,-0.18157181,0.27923626
2119,秋桂山水庫,秋桂山水庫,連江縣,119.924741,26.167439,342444.55,2895424.51,2021-08-18,2021-08-15,2021-08-21,26.9,1,0.1552,0.0762,0.6637631,0.1148,1.5065616,1.2898875,0.089,0.1346,1.5123595,0.0643,0.5123595,-0.037099365,0.2039356,-0.35344392,-0.16112198,0.28196537
2076,阿公店水庫二,阿公店水庫,高雄市,120.352736,22.811868,183554.9,2523596.5,2023-11-07,2023-11-04,2023-11-10,26.9,1,0.0046,0.024,0.79232025,0.030299999,1.2633088,1.9194324,0.0158,0.01785,1.1307118,0.00595,0.13071184,-0.007752223,0.06104603,-0.5,-0.4528725,0.67168427
2087,新山水庫一,新山水庫,基隆市,121.7098889,25.1305556,321581.4573,2780426.594,2021-03-15,2021-03-12,2021-03-18,26.6,1,0.0105,0.0432,0.55172414,0.0783,1.8124999,2.3097346,0.0339,0.0477,1.4070796,0.0217,0.4070796,-0.007817143,0.16911763,-0.37463975,-0.21942446,0.566
2148,鯉魚潭水庫二,鯉魚潭水庫,苗栗縣,120.790088,24.341121,228699.87,2692818.24,2023-11-09,2023-11-06,2023-11-12,26.6,1,0.0253,0.0329,0.8245614,0.0364,1.2127659,2.2420382,0.0159,0.0204,1.2830188,0.0294,0.28301883,0.010889525,0.12396693,0.1574803,0.2782609,0.1457143
2148,鯉魚潭水庫二,鯉魚潭水庫,苗栗縣,120.790088,24.341121,228699.87,2692818.24,2019-06-18,2019-06-15,2019-06-21,26.3,1,0.04815,0.06645,0.81238157,0.0818,1.2310407,1.1951122,0.068450004,0.07255,1.060017,0.041550003,0.060016967,-0.023097776,0.029107109,-0.2728623,-0.24584103,0.32739794
2188,鳳山水庫四,鳳山水庫,高雄市,120.389622,22.535145,187215.71,2492938.06,2021-08-27,2021-08-24,2021-08-30,25.8,1,0.0113,0.0634,0.8076433,0.0785,1.2381704,1.7444445,0.045,0.0457,1.0155555,0.0041,0.015555487,-0.03458794,0.007717717,-0.83534133,-0.8329939,0.9007264
2129,東湧水庫,東湧水庫,連江縣,120.492468,26.369573,199351.77,2917587.75,2022-08-22,2022-08-19,2022-08-25,25.7,1,0.1801,0.1792,0.79928637,0.2242,1.251116,1.1640706,0.1926,0.1981,1.0285566,0.1752,0.028556613,-0.015058726,0.014077307,-0.061344765,-0.04730831,0.12268402
2150,明德水庫一,明德水庫,苗栗縣,120.903893,24.590889,240267.09,2720468.34,2019-10-05,2019-10-02,2019-10-08,16.3,1,0.0161,0.059,0.9688013,0.0609,1.0322033,1.5496184,0.0393,0.0472,1.184466,0.0447,0.18446597,0.009745399,0.084444426,-0.018789152,0.064558595,0.15340908
2075,阿公店水庫一,阿公店水庫,高雄市,120.344281,22.815112,182688.52,2523959.55,2023-11-07,2023-11-04,2023-11-10,25.3,1,0.0075,0.029649999,0.81597173,0.036349997,1.2262132,1.9340407,0.0188,0.021499999,1.1435766,0.01105,0.14357668,-0.005633492,0.06697704,-0.3209991,-0.2596076,0.53368115
2188,鳳山水庫四,鳳山水庫,高雄市,120.389622,22.535145,187215.71,2492938.06,2022-01-10,2022-01-07,2022-01-13,25.2,1,0.0134,0.044150002,0.8830191,0.0502,1.1324811,1.493207,0.0335,0.036250003,1.0816725,0.02615,0.08167253,-0.003544603,0.039231926,-0.16182394,-0.12247874,0.31317264
2151,明德水庫二,明德水庫,苗栗縣,120.889114,24.587098,238770.06,2720049.59,2022-09-20,2022-09-17,2022-09-23,19.2,1,0.012,0.012800001,0.63158476,0.02025,1.6026672,1.9015872,0.01065,0.011849999,1.1634921,1.00E-04,0.16349208,-0.009543651,0.0753053,-0.9823009,-0.9818182,0.99029124
2151,明德水庫二,明德水庫,苗栗縣,120.889114,24.587098,238770.06,2720049.59,2023-11-07,2023-11-04,2023-11-10,28.5,1,0.00955,0.0187,0.80244327,0.0233,1.2463083,1.9096956,0.0122,0.01385,1.1355574,0.0111,0.13555738,-0.000604,0.06317979,-0.110091895,-0.047273375,0.35465765
2075,阿公店水庫一,阿公店水庫,高雄市,120.344281,22.815112,182688.52,2523959.55,2022-01-11,2022-01-08,2022-01-14,24.9,1,0.017,0.0502,0.8149451,0.0616,1.2271473,1.6761899,0.03675,0.039300002,1.0693972,0.03485,0.06939715,0.001799206,0.033524223,-0.06001165,-0.026540272,0.2773472
2075,阿公店水庫一,阿公店水庫,高雄市,120.344281,22.815112,182688.52,2523959.55,2024-03-15,2024-03-12,2024-03-18,24.7,1,0.0215,0.072,0.8191126,0.0879,1.2208333,1.5207613,0.0578,0.0596,1.0311419,0.0371,0.03114188,-0.013900953,0.015332203,-0.2326784,-0.21812434,0.4064
2152,明德水庫三,明德水庫,苗栗縣,120.884761,24.580426,238328.59,2719310.99,2023-03-03,2023-02-28,2023-03-06,28.7,1,0.0183,0.02,0.6632354,0.0302,1.5115047,1.7658169,0.017099999,0.01915,1.1213858,0.02125,0.12138582,0.003925238,0.05635465,0.051980205,0.108116396,0.1739668
2113,山西水庫,山西水庫,金門縣,118.426738,24.50564,191904.92,2711143.74,2024-01-18,2024-01-15,2024-01-21,24.4,1,0.0142,0.0192,0.75000006,0.0256,1.3333333,2.1880343,0.0117,0.0206,1.7606839,0.0132,0.76068383,0.001031746,0.2755418,-0.21893492,0.060240977,0.31958762
2184,澄清湖水庫四,澄清湖水庫,高雄市,120.3505,22.6639722,183253.59,2507220.35,2022-03-09,2022-03-06,2022-03-12,24.4,1,0.0105,0.0502,0.81229776,0.062,1.2310756,1.9252336,0.0321,0.0276,0.8598131,0.0086,-0.1401869,-0.019760637,-0.07537688,-0.5248619,-0.57739556,0.7556818
2143,德基水庫一,德基水庫,臺中市,121.168551,24.254693,267114.75,2683240.48,2019-09-10,2019-09-07,2019-09-13,24.3,1,0.0118,0.0189,0.6631579,0.0285,1.5079366,1.8037976,0.0158,0.0162,1.0253165,0.0063,0.025316533,-0.008750794,0.012500037,-0.44,-0.42986423,0.63793105
2151,明德水庫二,明德水庫,苗栗縣,120.889114,24.587098,238770.06,2720049.59,2021-03-15,2021-03-12,2021-03-18,19.6,1,0.0163,0.021499999,0.61076677,0.0352,1.6373982,1.5856332,0.0222,0.0243,1.0947647,0.012,0.09476462,-0.00909492,0.045161292,-0.3395536,-0.29921347,0.49213833
2150,明德水庫一,明德水庫,苗栗縣,120.903893,24.590889,240267.09,2720468.34,2019-06-18,2019-06-15,2019-06-21,32,1,0.03345,0.07445,0.71932757,0.1035,1.3902318,1.3681456,0.07565,0.082550004,1.0912178,0.03965,0.091217756,-0.028095871,0.043615684,-0.35211617,-0.31342813,0.44689083
2111,菱湖水庫,菱湖水庫,金門縣,118.244411,24.4469,173391.51,2704726.55,2024-10-30,2024-10-27,2024-11-02,24.1,1,0.0384,0.0326,0.81500006,0.04,1.2269938,1.2499999,0.032,0.0391,1.221875,0.0312,0.22187491,-0.001998733,0.09985931,-0.11237553,-0.012658265,0.123595506
2152,明德水庫三,明德水庫,苗栗縣,120.884761,24.580426,238328.59,2719310.99,2021-03-15,2021-03-12,2021-03-18,23.6,1,0.01805,0.0187,0.52375925,0.03565,1.9142299,1.7517278,0.02035,0.02225,1.0919724,0.014699999,0.09197238,-0.005219207,0.043383144,-0.20296733,-0.16112009,0.41598707
2185,鳳山水庫一,鳳山水庫,高雄市,120.39236,22.540565,187499.7869,2493537.054,2024-01-05,2024-01-02,2024-01-08,23.7,1,0.0109,0.04795,0.8582143,0.05585,1.165414,1.3096275,0.04275,0.044200003,1.0349897,0.0276,0.034989692,-0.00914381,0.01719172,-0.2337771,-0.21745658,0.34089836
2075,阿公店水庫一,阿公店水庫,高雄市,120.344281,22.815112,182688.52,2523959.55,2020-07-16,2020-07-13,2020-07-19,23.7,1,0.07170001,0.18419999,0.8688829,0.212,1.1509457,1.2052357,0.1759,0.17985001,1.0224733,0.1127,0.022473305,-0.04368317,0.011107212,-0.22953841,-0.2189911,0.30582494
